action_quality,macd_line,vwap,sma,macd_histogram,macd_signal,rsi_14,price
good,-0.0295399334876549,143.9934265662531,143.78599548339844,0.0587496605259363,-0.0882895940135912,55.0995293620422,143.92999267578125
good,-0.0104445832253929,143.99308795386025,143.79599609375,0.0622760086305586,-0.0727205918559515,55.454804613778464,143.9499969482422
good,-0.0420307971489535,143.98381411881675,143.66599731445314,0.0245518357655984,-0.0665826329145519,44.39271414937824,143.36500549316406
good,-0.0387773825070496,143.98132542549382,143.7,0.0222442003260018,-0.0610215828330515,50.64558971340704,143.7100067138672
good,-0.045758013400075,143.97766647075204,143.70800170898437,0.0122108555463812,-0.0579688689464562,48.5168866886731,143.5850067138672
good,-0.0397774607285441,143.97695259176606,143.6664031982422,0.0145531265743296,-0.0543305873028738,50.95013057716205,143.7220001220703
good,-0.0379895594992092,143.97518670775585,143.61240234375,0.0130728222429316,-0.0510623817421408,50.16714898190822,143.67999267578125
good,-0.0393462003415265,143.97300265756834,143.6674011230469,0.0093729451204914,-0.048719145462018,49.38896608790844,143.63999938964844
good,-0.0351745758106289,143.97081889716895,143.66539916992187,0.0108356557211112,-0.0460102315317402,50.62630608366173,143.6999969482422
good,-0.0195388168451131,143.96994685325953,143.71839904785156,0.0211771317493016,-0.0407159485944148,53.67575302007318,143.85000610351562
good,-0.0063489680356383,143.96938993519157,143.74579772949218,0.0274935844470211,-0.0338425524826595,53.8596221786604,143.85899353027344
good,-0.0102219584374267,143.96777221253203,143.74579772949218,0.0188964752361861,-0.0291184336736129,49.63405777343832,143.67999267578125
good,-0.0011733207710165,143.96704743689594,143.78379821777344,0.0223560903220771,-0.0235294110930936,52.96444720837508,143.8300018310547
good,0.0302678595306247,143.9693136792332,143.87081909179688,0.0430378164989747,-0.01276995696835,58.914909421974166,144.13510131835938
neutral,0.0413859518681078,143.9693197368277,143.8948181152344,0.0433247270691663,-0.0019387752010584,54.86964308835675,143.97000122070312
good,0.0368612482962191,143.96775026431445,143.88501892089843,0.031040018797822,0.005821229498397,51.20050997037978,143.80999755859375
neutral,0.0472557887307516,143.96789802556614,143.947021484375,0.0331476473858836,0.014108141344868,54.85780826646591,143.99000549316406
neutral,0.0488772521714793,143.96767394204306,143.96401977539062,0.027815288661289,0.0210619635101902,53.0727926546294,143.9149932861328
neutral,0.0376252987126406,143.96664529445442,143.88999938964844,0.0132506681619602,0.0243746305506803,49.59751273360098,143.76499938964844
good,-0.0310489225901449,143.95978113879642,143.7,-0.0443388425126602,0.0132899199225152,36.73200329524333,143.02000427246094
good,-0.0597632247289823,143.95565253027857,143.60401916503906,-0.058442515721198,-0.0013207090077842,43.322192799579256,143.33009338378906
good,-0.0963440660578953,143.94604389670772,143.43501892089844,-0.0760186856400889,-0.0203253804178064,40.60352234691753,143.14500427246094
good,-0.1298889938413481,143.9434645252871,143.26602172851562,-0.0876508907388333,-0.0422381031025147,39.521279952493735,143.07000732421875
good,-0.1742354032215018,143.93586365385164,143.07802124023436,-0.1055978400951896,-0.0686375631263122,36.13292056884613,142.8249969482422
neutral,-0.2057976199066615,143.9317450182865,143.04201965332032,-0.1097280454242794,-0.0960695744823821,36.49189327217167,142.83999633789062
good,-0.2369555577945163,143.92692062062676,142.9220001220703,-0.1127087866497074,-0.1242467711448089,34.94084961913087,142.72999572753906
good,-0.272627056760939,143.92124972950214,142.8039978027344,-0.118704228492904,-0.1539228282680349,32.569101254320614,142.55499267578125
good,-0.2922825713744146,143.91688815652788,142.71399536132813,-0.1106877944851036,-0.1815947768893109,34.35159517067946,142.6199951171875
neutral,-0.3019582705564971,143.91051408525624,142.67899475097656,-0.0962907949337489,-0.2056674756227481,35.20289647525004,142.64999389648438
good,-0.3485765565181111,143.89873094462982,142.53449401855468,-0.1143272647162903,-0.2342492918018208,28.209912043264865,142.11749267578125
good,-0.3649734575355694,143.88772852415272,142.45249633789064,-0.1045793325869988,-0.2603941249485705,33.61122493977874,142.32000732421875
good,-0.3656843130834488,143.87822019747804,142.42549743652344,-0.0842321505079026,-0.2814521625755462,36.16499746001068,142.4199981689453
good,-0.4019599484775824,143.8646808007275,142.285498046875,-0.0964062287216289,-0.3055537197559534,29.959026945480787,141.9199981689453
good,-0.4417544626948313,143.85068172806848,142.09949951171876,-0.1089605943511022,-0.332793868343729,27.896900595656604,141.72000122070312
good,-0.4786670545762206,143.83624308212185,141.99300231933594,-0.1166985489859932,-0.3619685055902273,26.567617186918213,141.5850067138672
good,-0.4977454010924589,143.82354140316482,141.85700073242188,-0.1086215164017851,-0.3891238846906737,28.071235709585707,141.63999938964844
good,-0.4918636214008245,143.81573565621952,141.73900146484374,-0.0821917893681206,-0.4096718320327039,33.16341090900329,141.8300018310547
good,-0.4772632258946032,143.8053193113762,141.73200073242188,-0.0540731150895194,-0.4231901108050838,34.60641069660622,141.88499450683594
good,-0.4946866824589335,143.79104257833086,141.6790008544922,-0.0571972573230797,-0.4374894251358537,29.28280839022036,141.4550018310547
neutral,-0.5142673760608147,143.77608589210976,141.6239990234375,-0.0614223607399687,-0.452845015320846,27.733431480555296,141.30999755859375
good,-0.5085908885305912,143.76442957689076,141.59599914550782,-0.0445966985677961,-0.463994189962795,32.75422566250717,141.5
good,-0.4827914506301738,143.75524438449634,141.56900024414062,-0.0150378085339029,-0.4677536420962708,37.54984734211556,141.69500732421875
good,-0.4526894388153266,143.74714957242824,141.54200134277343,0.0120513626247553,-0.464740801440082,38.87372084016407,141.75
good,-0.4179637249830534,143.7366601198207,141.61600036621093,0.0374216611656228,-0.4553853861486763,40.71937028160772,141.8249969482422
good,-0.364055797486003,143.7263772272562,141.7740020751953,0.0730636709301386,-0.4371194684161417,47.03476373925356,142.10000610351562
good,-0.3152783927226323,143.72011360521006,141.9000030517578,0.0974728605548074,-0.4127512532774398,47.68942733737671,142.1300048828125
good,-0.2519319760171186,143.71234518208522,142.04100036621094,0.128655421808257,-0.3805873978253756,53.28576273137295,142.39999389648438
good,-0.2077977798642791,143.70321119937833,142.1500213623047,0.1382316943688772,-0.3460294742331564,51.00291247478725,142.29510498046875
good,-0.159292868275287,143.69701526446246,142.2730224609375,0.1493892847662955,-0.3086821530415825,53.93865977429712,142.44000244140625
good,-0.0959425238577864,143.69220975247208,142.4000213623047,0.1701917033470368,-0.2661342272048233,59.28706217265088,142.73500061035156
good,-0.048805298559273,143.6839908140236,142.51202087402345,0.1738631429164402,-0.2226684414757133,58.177371827163256,142.69000244140625
good,-0.0308620083311552,143.67552269923263,142.52102355957032,0.1534451465156464,-0.1843071548468017,52.424037483602895,142.44500732421875
good,-0.0336040934051311,143.67040969922203,142.50800170898438,0.1205624491533364,-0.1541665425584676,47.94298789228793,142.22999572753906
good,-0.040155628055686,143.65059572906375,142.4540008544922,0.0912087316022252,-0.1313643596579113,46.74233878792225,142.1699981689453
good,-0.0208991154273974,143.6458633259223,142.4010009765625,0.0883721953844111,-0.1092713108118085,53.07096449075501,142.47000122070312
good,0.0087844525394586,143.64342152205165,142.39299926757812,0.0944446106810137,-0.085660158141555,56.41719848954041,142.64999389648438
good,0.0367280487429866,143.64064001930458,142.4459991455078,0.0979105655076333,-0.0611825167646467,57.50518738617848,142.7100067138672
good,0.0593991589172446,143.63552291544883,142.5450012207031,0.0964653405455131,-0.0370661816282684,57.78881669172663,142.72500610351562
good,0.0760925646723933,143.63151524324522,142.65502014160157,0.0905269970405294,-0.014434432368136,57.65307143307223,142.7200927734375
good,0.1066442262635973,143.62916109749463,142.7510192871094,0.0968629269053867,0.0097812993582105,62.13508764852056,142.9499969482422
good,0.1181973519683481,143.62497628224455,142.78302001953125,0.08673284208811,0.0314645098802381,58.102270084061146,142.80999755859375
good,0.1294915653341775,143.62290779007972,142.81201782226563,0.0784216443631515,0.0510699209710259,59.02286098232953,142.85499572753906
good,0.1536172929767474,143.62014986311672,142.88001708984376,0.0820378976045771,0.0715793953721702,63.098056451506494,143.06500244140625
good,0.1623928643691101,143.61684036910603,142.9279998779297,0.0726507751975518,0.0897420891715582,59.89110581625072,142.9600067138672
good,0.1662211486006128,143.61427232513628,142.927001953125,0.0611832475432436,0.1050379010573691,59.42643795539148,142.94500732421875
good,0.1733089210223966,143.61031521696682,142.96900329589843,0.0546168159720219,0.1186921050503746,61.0534975255234,143.02000427246094
good,0.2040092036230589,143.60981472121915,143.07000427246095,0.0682536788581474,0.1357555247649115,67.43013351468915,143.36000061035156
good,0.2201526105249627,143.607506514236,143.11500244140626,0.0675176686080409,0.1526349419169217,65.06778951417894,143.2899932861328
good,0.2310902170589202,143.6063720056649,143.18300170898436,0.0627642201135987,0.1683259969453214,65.25522153171576,143.3000030517578
good,0.248600655902436,143.60511083850952,143.28302001953125,0.0642197271656916,0.1843809287367444,67.94050466884354,143.44509887695312
good,0.2626696490463303,143.60409052851242,143.3760192871094,0.0626309762476687,0.2000386727986615,68.65788645563481,143.48500061035156
good,0.2838608357417911,143.6042020545224,143.43401794433595,0.0670577303545036,0.2168031053872874,71.4979553429484,143.64999389648438
good,0.282870345931002,143.60364089508371,143.47001953125,0.0528537924349716,0.2300165534960304,64.61883420177762,143.47000122070312
good,0.2716915324192257,143.60189841334363,143.48601989746095,0.0333399831385562,0.2383515492806694,61.43597952603381,143.3800048828125
good,0.2339101032388839,143.5993471567198,143.40799865722656,-0.0035531568334284,0.2374632600723124,51.55904691671635,143.05499267578125
good,0.2168005161216228,143.59839270126898,143.35999755859376,-0.0165301951605516,0.2333307112821745,56.01134449586031,143.2449951171875
good,0.19972837529005,143.59638833686105,143.2759979248047,-0.0268818687936995,0.2266102440837496,55.5770680990249,143.22999572753906
good,0.1896612893876863,143.59575453960844,143.24199829101562,-0.0295591637568506,0.2192204531445369,57.24334998776848,143.3000030517578
good,0.1995470885234453,143.59546092103906,143.2759765625,-0.0157386916968733,0.2152857802203187,62.63153107013397,143.54989624023438
good,0.209015699862789,143.59547625117685,143.38497924804688,-0.0050160642860237,0.2140317641488127,63.62153377077817,143.60000610351562
good,0.2092648349971,143.59536807851967,143.44397888183593,-0.0038135433213702,0.2130783783184702,61.51945476770595,143.5399932861328
neutral,0.2166487191831265,143.59552782944888,143.52998046875,0.002856272691725,0.2137924464914015,64.07564594391998,143.66000366210938
neutral,0.2199648823581412,143.59570445342374,143.60198059082032,0.0049379486933918,0.2150269336647494,64.07564594392,143.66000366210938
good,0.2200562935937284,143.5961631036508,143.6240020751953,0.0040234879431831,0.2160328056505452,64.07564594391997,143.66000366210938
good,0.221608995487287,143.59683207509644,143.64600219726563,0.0044609518693934,0.2171480436178936,65.27601138676171,143.7100067138672
good,0.2308692087944166,143.6003626386212,143.70650329589844,0.0109769321412183,0.2198922766531982,68.29861244860282,143.84249877929688
good,0.2480575734780927,143.6083892574968,143.77450256347657,0.0225322374599155,0.2255253360181771,71.4771205911192,144.0
good,0.2614896889571696,143.60929019928008,143.84950256347656,0.0287714823511939,0.2327182066059757,72.14554750088439,144.03500366210938
good,0.2853869091009073,143.612789920182,143.9655029296875,0.0421349619959453,0.243251947104962,75.73242022332606,144.24000549316406
good,0.2984644648924188,143.6144938834599,144.0655029296875,0.0441700142299654,0.2542944506624534,74.22612990970225,144.2100067138672
good,0.3160779012870023,143.61869129818996,144.16600341796874,0.049426760499639,0.2666511407873632,76.49202245987657,144.34500122070312
good,0.3194944124410881,143.62361246695656,144.21800231933594,0.0422746173229798,0.2772197951181082,72.18826213482939,144.25999450683594
good,0.3161371392140211,143.62652842162686,144.2570007324219,0.0311338752767302,0.2850032639372908,70.67698201815207,144.22999572753906
good,0.3095060618152558,143.62755433177807,144.25400085449218,0.019602238302372,0.2899038235128838,70.41293591814363,144.22500610351562
good,0.313936975653263,143.62926445581408,144.28997802734375,0.0192265217123033,0.2947104539409597,73.88504200696512,144.389892578125
good,0.2816827215814896,143.63297590744668,144.21835632324218,-0.010422185887576,0.2921049074690657,56.44887652219646,143.9868927001953
good,0.2446755716020732,143.6333906375425,144.1423583984375,-0.0379434686935939,0.2826190402956672,52.88413657037778,143.8800048828125
good,0.2124937902644603,143.6342800368102,144.07135925292968,-0.0561002000249655,0.2685939902894259,52.71626869218221,143.875
good,0.1928362571292154,143.6345402351766,144.0213592529297,-0.0606061865281683,0.2534424436573838,55.73952866513608,143.97500610351562
good,0.1764340242786772,143.6354930190553,143.9413818359375,-0.0616067355029652,0.2380407597816425,56.19195656077485,143.99000549316406
good,0.1723414204621178,143.6386940869982,143.96900329589843,-0.0525594714556197,0.2249008919177376,60.14095880526915,144.125
good,0.1747494046452686,143.64036764481943,144.03700256347656,-0.0401211898179751,0.2148705944632438,62.68988842331379,144.22000122070312
good,0.1706557082993072,143.64158329251745,144.09600219726562,-0.0353719089311493,0.2060276172304565,60.49699849635459,144.1699981689453
good,0.1495494294414072,143.6423939941448,144.09500122070312,-0.0451825502312394,0.1947319796726467,52.575389915782274,143.97000122070312
good,0.118145829266183,143.64284770750717,144.05799865722656,-0.0612689203251709,0.1794147495913539,47.09600997709416,143.80499267578125
good,0.0917974451126042,143.64308869739992,143.9929992675781,-0.0700938435829997,0.161891288695604,46.93671295543756,143.8000030517578
good,0.0645233696117486,143.6432411522157,143.8949981689453,-0.0778943352670843,0.1424177048788329,44.65453526805943,143.72999572753906
good,0.0376333528544421,143.64336901193698,143.7949981689453,-0.0838274816195126,0.1214608344739548,42.73669471875308,143.6699981689453
good,0.0033729808922373,143.6429390419433,143.70299682617187,-0.0944702828653739,0.0978432637576113,38.04407867041889,143.50999450683594
good,-0.018768971159659,143.64282166465608,143.65587768554687,-0.0932897879338162,0.0745208167741572,40.64961346098914,143.56939697265625
good,-0.0370518237013186,143.6426851325865,143.60687561035155,-0.0892581123803807,0.052206288679062,40.2080437511736,143.55499267578125
good,-0.0481614379893642,143.6424852345196,143.57887573242186,-0.080294181334741,0.0321327433453768,41.86083404692082,143.58999633789062
good,-0.0555182036296457,143.64242552427856,143.56487731933595,-0.070120757580018,0.0146025539503722,42.351580876951466,143.60000610351562
good,-0.0797951026187036,143.64123669854416,143.53487854003907,-0.0755181252552607,-0.0042769773634428,34.772642760404125,143.36000061035156
good,-0.0947157715639832,143.6409533086854,143.5009979248047,-0.0723510353604323,-0.0223647362035509,36.80215464409881,143.39999389648438
good,-0.1077194373588952,143.64031856312016,143.46399841308593,-0.0682837609242754,-0.0394356764346198,35.899845069159326,143.3699951171875
good,-0.11109529281768,143.6401377204258,143.43399963378906,-0.0573276931064481,-0.0537675997112318,39.620314541933055,143.44000244140625
good,-0.1212491280591052,143.63967261003273,143.37999877929687,-0.0539852226782987,-0.0672639053808065,36.07703212585911,143.3300018310547
good,-0.1421822629512235,143.6379613746238,143.33799743652344,-0.0599346860563335,-0.0822475768948899,31.16524406072645,143.14999389648438
good,-0.1557660240149516,143.6371340619966,143.29099731445314,-0.0588147576960493,-0.0969512663189022,31.996068870921988,143.1649932861328
good,-0.1602453631274443,143.63637706727658,143.26099853515626,-0.0506352774468336,-0.1096100856806107,35.09026576370435,143.22000122070312
good,-0.1906466562706725,143.63507618145172,143.1449981689453,-0.0648292564720494,-0.125817399798623,26.56977833461083,142.86000061035156
good,-0.205113526721874,143.6340946683376,143.06899719238282,-0.0634369015386007,-0.1416766251832732,31.07543505115933,142.9499969482422
good,-0.2149077758916746,143.63277407705866,143.0269989013672,-0.058584920566721,-0.1563228553249535,30.849050763495555,142.94000244140625
good,-0.2133522963359269,143.63191373430973,142.9989990234375,-0.0456235528087786,-0.1677287435271482,35.17396128269108,143.02499389648438
good,-0.2132918480946273,143.63108403461527,142.95099792480468,-0.0364504836539832,-0.176841364440644,33.96284106520439,142.97999572753906
good,-0.2004515727247167,143.63057939721762,143.0009765625,-0.018888166627258,-0.1815634060974586,40.34815690462364,143.10989379882812
good,-0.1865028765162151,143.6296506889129,143.03697814941407,-0.0039515763350051,-0.1825513001812099,41.2945892930416,143.1300048828125
good,-0.1862128468172557,143.62767054410511,143.04297790527343,-0.0029292373088365,-0.1832836095084191,36.35281505790606,142.97000122070312
neutral,-0.1854593142657279,143.6265291848624,143.027978515625,-0.001740563805847,-0.1837187504598808,35.77636265270576,142.9499969482422
neutral,-0.1757357047746381,143.62571594760482,143.03957824707032,0.0063864365481941,-0.1821221413228323,40.26376680388906,143.03799438476562
good,-0.1603707197445487,143.62482883298233,143.039599609375,0.0174011372626268,-0.1777718570071756,43.728527739436124,143.11000061035156
good,-0.1397238771504305,143.62442804060692,143.05260009765624,0.030438383885396,-0.1701622610358266,47.59301997421572,143.19500732421875
good,-0.0904461859686875,143.6242492405087,143.17659912109374,0.0637728600537112,-0.1542190460223988,60.99665255536184,143.58999633789062
good,-0.0316618451497276,143.6246334214677,143.35260009765625,0.0980457606981368,-0.1297076058478646,66.58844362129389,143.8300018310547
good,0.0099689510473695,143.62534487254186,143.4990020751953,0.1117412455161872,-0.1017722944688177,64.11388235800578,143.77000427246094
good,0.0372221725507415,143.62569852944966,143.6178405761719,0.1111955736156474,-0.0739734010649059,61.41773410967755,143.70419311523438
good,0.0649946853951064,143.62575913360175,143.7368377685547,0.1111744691680098,-0.0461797837729034,63.56872874430629,143.7899932861328
good,0.1163268763050098,143.6291370991582,143.85283813476562,0.1300053280623306,-0.0136784517573207,71.22131523888261,144.1699981689453
good,0.1472495680976351,143.62975111133065,143.9008575439453,0.1287424158839647,0.0185071522136703,67.2235848105541,144.07009887695312
good,0.1765713323033537,143.63048940812922,143.9778564453125,0.1264513440717466,0.050119988231607,68.82512450689349,144.15499877929688
good,0.1867632230040783,143.6312972704876,144.0410186767578,0.109314587817977,0.0774486351861013,63.51114599497736,144.02000427246094
good,0.1990018791870511,143.63187688859705,144.10302124023437,0.0972425952007598,0.1017592839862912,65.2247541151387,144.10000610351562
good,0.2374338046677451,143.63664025381823,144.16702270507812,0.108539616545163,0.128894188122582,72.10274306301218,144.49000549316406
good,0.2636419567428447,143.63796388992662,144.2480041503906,0.1077982148962101,0.1558437418466345,71.51688261022366,144.47500610351562
good,0.2628224877300056,143.6401404782989,144.26600341796876,0.0855829967066968,0.1772394910233087,63.05577978492588,144.2449951171875
good,0.2532026629999961,143.64179884638082,144.29600219726564,0.0607705375813499,0.1924321254186462,60.54073467513191,144.1699981689453
good,0.2455725777757891,143.64240050142493,144.31700134277344,0.0425123618857142,0.2030602158900748,61.316273872481695,144.2050018310547
good,0.2651147903779076,143.64416459259334,144.33099975585938,0.0496436595902662,0.2154711307876414,68.15260381634087,144.55999755859375
good,0.2706244444003403,143.6488569215279,144.33099975585938,0.044122650890159,0.2265017935101812,65.18255938861651,144.47500610351562
good,0.2842216606364616,143.65031241729295,144.4080017089844,0.0461758937010242,0.2380457669354373,67.92760509580458,144.6300048828125
good,0.3036010820722481,143.65317241835356,144.53000183105468,0.0524442521094486,0.2511568299627995,70.3627283616967,144.77999877929688
neutral,0.3081453530284079,143.65524326612402,144.627001953125,0.0455908184524868,0.2625545345759211,67.0721826202751,144.69000244140625
neutral,0.3034079212910683,143.65819847888218,144.64100341796876,0.0326827093721177,0.2707252119189506,64.89337421576846,144.6300048828125
neutral,0.2954401182984156,143.65900058914818,144.6700012207031,0.019771925103572,0.2756681931948436,64.51682253841255,144.6199951171875
good,0.324520206029689,143.67321885776306,144.76499938964844,0.0390816102678763,0.2854385957618127,72.76349386357394,145.10499572753906
good,0.3615547194211785,143.69010728472088,144.875,0.0608928989274926,0.3006618204936859,75.597069810527,145.3300018310547
good,0.4040000370412997,143.7079106821486,145.0470001220703,0.082670573238091,0.3213294638032086,78.00639467996308,145.5500030517578
good,0.4414259039564285,143.71955548316322,145.25299987792968,0.0960771521225758,0.3453487518338526,79.11661450712027,145.66000366210938
good,0.4776829948037004,143.73395512615937,145.49100036621093,0.1058673943758782,0.3718156004278222,80.55780386789507,145.80999755859375
good,0.4886805415337107,143.7457553326415,145.602001953125,0.0934919528847108,0.3951885886489999,74.98493475224056,145.66000366210938
good,0.4941209090690961,143.7496719703904,145.67400207519532,0.0791458563360768,0.4149750527330192,75.35218686005203,145.69000244140625
good,0.5011280253285122,143.75703617465547,145.7230010986328,0.0689223780763943,0.4322056472521178,76.64460374940565,145.7949981689453
good,0.4921320930783111,143.77375494150533,145.72799987792968,0.0479411566609545,0.4441909364173565,72.36353541878124,145.68499755859375
good,0.5006152075200134,143.78171553701793,145.75599975585936,0.0451394168821254,0.4554757906378879,75.86149936556495,145.9499969482422
good,0.4987641907175089,143.79514936309388,145.80699768066407,0.0346307200636967,0.4641334706538121,74.51979210039404,145.9149932861328
good,0.4972146713288339,143.80075877440228,145.86599731445312,0.0264649605400173,0.4707497107888165,75.45480481871833,145.98500061035156
good,0.4891378638434673,143.80590956626685,145.9009979248047,0.0147105224437206,0.4744273413997467,74.82129324488703,145.97000122070312
good,0.4836175725491216,143.8171755664167,145.9739990234375,0.0073521849194998,0.4762653876296218,75.97968987902009,146.0500030517578
good,0.4510459117650782,143.82326247652782,145.93699951171874,-0.0201755806916348,0.4712214924567131,64.58080164370818,145.76499938964844
good,0.4231789948886728,143.8289178394744,145.91400146484375,-0.0384339980544322,0.4616129929431051,65.26995838453507,145.8000030517578
good,0.3717942377342922,143.83368746676297,145.81500244140625,-0.0718550041670503,0.4436492419013425,55.053632568169576,145.49000549316406
good,0.3201181412231051,143.83886928934672,145.7010009765625,-0.0988248805425899,0.4189430217656951,52.48477731767538,145.39999389648438
good,0.2823650134853892,143.84002663142604,145.58699951171874,-0.1092624066242446,0.3916274201096339,54.51618317398637,145.47999572753906
good,0.2571469621972824,143.845808331838,145.5489990234375,-0.1075843663298812,0.3647313285271636,56.87403597783314,145.5749969482422
good,0.2340607473093143,143.84780301154154,145.50299987792968,-0.1045364649742794,0.3385972122835938,56.70776149283545,145.57000732421875
good,0.2276642881595876,143.85626141335254,145.55499877929688,-0.088746339299205,0.3164106274587926,61.12319933477061,145.75
good,0.2072945275958488,143.86105224213077,145.59299926757814,-0.087292879890355,0.2945874074862039,55.686065312187935,145.58999633789062
good,0.1909680150096733,143.86391466961442,145.62000122070313,-0.0828955139812245,0.2738635289908978,56.33980286944462,145.61500549316406
good,0.1955440841265101,143.87369065113134,145.677001953125,-0.0626555558915101,0.2581996400180203,62.219722095608745,145.86000061035156
good,0.1879262984325009,143.87792770595445,145.7125,-0.0562186732684154,0.2441449717009164,58.33461024738665,145.74749755859375
good,0.170443702473932,143.8827173907629,145.6885009765625,-0.0589610153815875,0.2294047178555195,54.50674301660997,145.6300048828125
good,0.1575952312331026,143.8836622008795,145.70350036621093,-0.0574475892979336,0.2150428205310362,55.44437226236462,145.6649932861328
good,0.1509181880513779,143.8882001243196,145.72649841308595,-0.0512997059837266,0.2022178940351045,57.20889728255477,145.72999572753906
good,0.1459620533518659,143.89085759891086,145.70549926757812,-0.0450046725465909,0.1909667258984568,57.8997163464132,145.7550048828125
good,0.1312499498142472,143.89445947226602,145.68402099609375,-0.0477734208673677,0.1790233706816149,53.61704802456713,145.64010620117188
good,0.1118372140185499,143.8977713426129,145.67001953125,-0.053748925330452,0.1655861393490019,50.79596276503914,145.55999755859375
good,0.0897698948392928,143.89964712566,145.63502197265626,-0.0606529956077672,0.1504228904470601,48.39982794588352,145.49000549316406
good,0.0735549451694055,143.90144004761234,145.5922821044922,-0.0614943562221237,0.1350493013915292,49.36602410153306,145.51629638671875
good,0.0264051001884126,143.90704121805214,145.4602813720703,-0.0869153609624932,0.1133204611509059,37.30997672168051,145.09500122070312
good,-0.0128303894756527,143.91354875169665,145.34626159667968,-0.1009206805012469,0.0880902910255942,36.73677173612384,145.07000732421875
good,-0.0537949900980549,143.91744627972383,145.22226257324218,-0.1135082248989193,0.0597132348008643,33.82576636598921,144.94000244140625
good,-0.079294051807409,143.9198524149147,145.12726135253905,-0.1112058292866187,0.0319117774792096,36.93053862709693,145.01499938964844
good,-0.0939802158953853,143.92278445367558,145.03800354003906,-0.1007135946996759,0.0067333788042906,39.18437525250144,145.07000732421875
good,-0.0972362751537048,143.92578078557378,145.0510040283203,-0.0831757231663964,-0.0140605519873084,42.78671271139609,145.16000366210938
good,-0.0938930830021149,143.92726579759668,145.08100280761718,-0.0638660248118452,-0.0300270581902697,45.120559390230426,145.22000122070312
good,-0.0997760263285272,143.92908935868445,145.11300354003907,-0.0557991745106059,-0.0439768518179212,41.47644790463965,145.10000610351562
good,-0.1020515887196609,143.93051021134002,145.13300476074218,-0.0464597895213917,-0.0555917991982691,42.105876342388655,145.11500549316406
good,-0.1062610532015639,143.93439782144165,145.13300476074218,-0.0405354032026358,-0.0657256499989281,40.691939499695984,145.07000732421875
good,-0.093192441823902,143.93732544302597,145.1530029296875,-0.0219734334599791,-0.0712190083639229,48.54798251550602,145.25999450683594
good,-0.0842845441719362,143.94303844205797,145.15500183105468,-0.0104524286464106,-0.0738321155255255,47.478554437762725,145.22999572753906
neutral,-0.0723560670203653,143.94581945990058,145.19100036621094,0.0011808388041281,-0.0735369058244935,49.47635743651151,145.27999877929688
neutral,-0.0629831060706465,143.94776618233314,145.2220001220703,0.0084430398030776,-0.0714261458737241,49.0745464324538,145.27000427246094
good,-0.0493384493256598,143.95007943199397,145.2759979248047,0.0176701572384514,-0.0670086065641113,52.01364399777627,145.33999633789062
good,-0.0352936147352238,143.95400168069523,145.2989990234375,0.0253719934631099,-0.0606656081983338,53.46025722793577,145.375
good,-0.0250841530225613,143.95571719788214,145.325,0.0284651641406179,-0.0535493171631793,52.726739915526544,145.36000061035156
good,-0.0104175152658569,143.95747367605446,145.35700073242188,0.0345054415178578,-0.0449229567837148,56.18024642248244,145.44000244140625
good,0.0075740708130354,143.9611550190988,145.40700073242186,0.0419976220774002,-0.0344235512643648,59.3762647546899,145.52000427246094
good,0.022381011211479,143.96397781662992,145.44500122070312,0.0454436499806751,-0.023062638769196,59.771016911022336,145.52999877929688
good,0.0440975960646881,143.9679677896246,145.502001953125,0.0537281878671073,-0.0096305918024192,64.59095880918227,145.66000366210938
good,0.0606094776896952,143.97148503150768,145.56200256347657,0.0561920555936915,0.0044174220960036,64.59095880918227,145.66000366210938
good,0.0792373432328474,143.97384920171191,145.62200317382812,0.059855936909475,0.0193814063233724,67.38024497798347,145.74000549316406
good,0.0929288351172488,143.9763925610458,145.66600341796874,0.058837943035101,0.0340908920821477,67.38024497798347,145.74000549316406
good,0.0962148569355463,143.97864392611513,145.69200439453124,0.0496991718827188,0.0465156850528274,61.73979852186288,145.66000366210938
good,0.0689749124410639,143.98262222479897,145.62000427246093,0.0179673819105891,0.0510075305304747,43.92208894777123,145.3000030517578
good,0.0412624068460161,143.98466787484372,145.53400268554688,-0.0077960989475668,0.049058505793583,41.41881020238792,145.22999572753906
good,0.0332400853148726,143.98688092385646,145.46750183105468,-0.0126547363829682,0.0458948216978409,49.30778384548876,145.40750122070312
good,0.006034091467427,143.99135436721875,145.34949951171876,-0.0318885841843311,0.0379226756517581,40.73710940817612,145.14999389648438
good,-0.0105625631969701,143.99273498235712,145.2595001220703,-0.0387881910789826,0.0282256278820125,43.21439941891153,145.2100067138672
good,-0.0401979414539255,143.9956648899174,145.19949951171876,-0.0547388554687504,0.0145409140148249,37.33323300488773,145.0
good,-0.0578047143710875,143.99694643456235,145.16642150878906,-0.0578765027087299,7.178833764240854e-05,40.03683025573944,145.06460571289062
good,-0.0649261409965049,143.99846572310074,145.11292114257813,-0.0519983434673178,-0.012927797529187,43.120778180270506,145.13999938964844
good,-0.0777434021259466,144.00047813839066,145.0909210205078,-0.0518524836774076,-0.0258909184485389,40.16959496026243,145.0399932861328
good,-0.1052466886592355,144.00299309116394,145.01091918945312,-0.0634846161685572,-0.0417620724906783,34.34746129938367,144.80999755859375
good,-0.1239996727421441,144.00413081866785,144.97691955566407,-0.0657900802011726,-0.0582095925409714,35.22682309393089,144.8300018310547
