macd_line,future_price,sma,vwap,macd_histogram,macd_signal,rsi_14,price
-0.0482743851503641,146.55499267578125,146.7239990234375,146.9758007236457,0.0058237376837707,-0.0540981228341349,45.25924583676127,146.6699981689453
-0.0597059120557048,146.5449981689453,146.65599670410157,146.97546519517158,-0.0044862313772559,-0.0552196806784489,41.65258261427248,146.55499267578125
-0.0687791098966101,146.5399932861328,146.58999633789062,146.97440784467994,-0.010847543374529,-0.0579315665220811,41.344234919382,146.5449981689453
-0.0755031830744314,146.58999633789062,146.5739959716797,146.97359590767903,-0.0140572932418802,-0.0614458898325512,41.17983537678012,146.5399932861328
-0.075922049007147,146.51190185546875,146.57999572753906,146.97206795035672,-0.0115809273396766,-0.0643411216674704,43.59310113127732,146.58999633789062
-0.081614771067791,146.69000244140625,146.54837646484376,146.97129940974276,-0.0138189195202564,-0.0677958515475345,40.7790951093513,146.51190185546875
-0.0709373439343323,146.72000122070312,146.57537841796875,146.97037025114477,-0.0025131939094382,-0.0684241500248941,48.88312821505719,146.69000244140625
-0.0593703705503969,146.67999267578125,146.61037902832032,146.97009080980482,0.0072430235795977,-0.0666133941299946,50.12125356471462,146.72000122070312
-0.052822906433704,146.59500122070312,146.63837890625,146.96962315466857,0.0110323901570325,-0.0638552965907365,48.43623540500296,146.67999267578125
-0.0538711015458091,146.27999877929688,146.6393798828125,146.96852164423825,0.0079873560359419,-0.061858457581751,44.97699837671357,146.59500122070312
-0.0792068212296328,146.1699981689453,146.59299926757814,146.96573457205326,-0.0138786909183054,-0.0653281303113274,34.99997459310683,146.27999877929688
-0.1069290796854147,146.36500549316406,146.48899841308594,146.96051487284578,-0.0332807594992698,-0.0736483201861449,32.30504887011969,146.1699981689453
-0.1118740930143928,146.4499969482422,146.41799926757812,146.95867288116452,-0.0305806182625983,-0.0812934747517944,40.98090128130156,146.36500549316406
-0.1076935276332733,146.44000244140625,146.37200012207032,146.95770539555147,-0.021120042305183,-0.0865734853280902,44.32969576646953,146.4499969482422
-0.1039881618243327,146.54010009765625,146.34100036621095,146.95518115576695,-0.013931741196994,-0.0900564206273387,44.01343018762068,146.44000244140625
-0.0919150489475271,146.56500244140625,146.3930206298828,146.9525799751892,-0.0014869026561506,-0.0904281462913764,48.0137344110436,146.54010009765625
-0.0794220806799899,146.6199951171875,146.472021484375,146.95146622865656,0.0088048524891092,-0.0882269331690991,48.99021508310847,146.56500244140625
-0.0643421675228239,146.59500122070312,146.52301940917968,146.95057357193758,0.0191078125170201,-0.0834499800398441,51.17142946234485,146.6199951171875
-0.0537879917770851,146.48500061035156,146.55202026367186,146.94983726742268,0.0237295906102071,-0.0775175823872923,50.12239330297436,146.59500122070312
-0.0536810595624217,146.55999755859375,146.56101989746094,146.94578859311991,0.0190692182598964,-0.0727502778223182,45.68356163141785,146.48500061035156
-0.0470028682574081,146.5399932861328,146.56499938964845,146.94292729913468,0.020597927651928,-0.0676007959093362,48.99977272345986,146.55999755859375
-0.0428308042887408,146.52999877929688,146.55999755859375,146.94030375033643,0.0198159932964762,-0.0626467975852171,48.15523654962694,146.5399932861328
-0.0398712754650318,146.63999938964844,146.54199829101563,146.93537286679978,0.0182204176961482,-0.0580916931611801,47.71276831496268,146.52999877929688
-0.0283232053276378,146.73500061035156,146.55099792480468,146.93448221270705,0.0238147902668337,-0.0521379955944716,52.84796867359256,146.63999938964844
-0.0113743555020562,146.75999450683594,146.6009979248047,146.93345000524283,0.0326109120739323,-0.0439852675759885,56.7945332998107,146.73500061035156
0.0040280952831324,146.6300048828125,146.64099731445313,146.9330698480038,0.0384106902872968,-0.0343825950041643,57.795381596124045,146.75999450683594
0.0056800956026563,146.64999389648438,146.65899963378905,146.93157394739865,0.0320501524854566,-0.0263700568828002,51.1579225044076,146.6300048828125
0.0085042326062421,146.9199981689453,146.68299865722656,146.92958717246356,0.0278994315912338,-0.0193951989849917,52.06948856214733,146.64999389648438
0.0321587635876312,146.7899932861328,146.73899841308594,146.9294784785699,0.0412431700580984,-0.0090844064704671,62.30374284890252,146.9199981689453
0.0399542742622429,146.80499267578125,146.7499969482422,146.9290133829041,0.0392309445861681,0.0007233296760748,56.093219242755,146.7899932861328
0.0468030812383517,146.8800048828125,146.75899658203124,146.92886831913867,0.0368638012498215,0.0099392799885302,56.63037270084156,146.80499267578125
0.0576194669658605,146.52999877929688,146.80899658203126,146.92871491304098,0.0381441495818642,0.0194753173839962,59.31129187621561,146.8800048828125
0.03751649633557,146.55999755859375,146.78499755859374,146.9233301413469,0.014432943161259,0.023083553174311,45.25445197316314,146.52999877929688
0.0237318322661792,146.5500030517578,146.71299743652344,146.92142373146834,0.0005186232734945,0.0232132089926846,46.42641437101943,146.55999755859375
0.0118641509569101,146.60000610351562,146.66499938964844,146.91889446341446,-0.0090792464286196,0.0209433973855297,46.07253968848805,146.5500030517578
0.006419753479264,146.7550048828125,146.6240020751953,146.91601245583894,-0.0116189151250125,0.0180386686042766,48.19987045006904,146.60000610351562
0.0144456153027476,146.77000427246094,146.5990020751953,146.91583770887777,-0.0028744426412231,0.0173200579439708,54.22749488301034,146.7550048828125
0.0217655937939014,146.72000122070312,146.64700317382812,146.91478519948572,0.0035564286799444,0.0182091651139569,54.77591717476485,146.77000427246094
